id,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort
68304036,1.0,15/02/2012,No,,No,40.0,400.0
66922044,1.0,28/01/2012,No,,Yes,48.0,900.0
65459018,1.0,11/02/2012,Yes,Yes,Yes,50.0,800.0
67460030,1.0,19/01/2012,Yes,Yes,Yes,60.0,900.0
65293015,1.0,24/01/2012,Yes,Yes,,,
64248014,1.0,11/02/2012,Yes,Yes,Yes,60.0,900.0
65293029,1.0,01/02/2012,No,,,,
68158041,1.0,13/01/2012,Yes,Yes,Yes,77.0,750.0
65293018,1.0,26/01/2012,Yes,Yes,,,
65476042,1.0,04/02/2012,No,,Yes,70.0,1300.0
66264031,1.0,12/02/2012,Yes,Yes,Yes,50.0,650.0
65984018,1.0,16/02/2012,No,,No,72.0,250.0
64296032,1.0,12/02/2012,Yes,Yes,,,
67577048,1.0,21/01/2012,Yes,Yes,Yes,50.0,1000.0
67034066,1.0,02/03/2012,Yes,Yes,Yes,72.0,2000.0
64392009,1.0,24/02/2012,Yes,No,,,
65687026,1.0,29/02/2012,Yes,No,No,40.0,10400.0
65358084,1.0,02/02/2012,Yes,Yes,Yes,36.0,500.0
64336005,1.0,19/02/2012,Yes,Yes,Yes,12.0,400.0
64067043,1.0,26/01/2012,Yes,Yes,No,36.0,300.0
65436015,1.0,17/02/2012,No,,No,90.0,300.0
64300013,1.0,05/02/2012,Yes,Yes,Yes,84.0,1250.0
64329005,1.0,06/02/2012,Yes,Yes,No,72.0,99999.0
66086013,1.0,20/02/2012,Yes,Yes,Yes,45.0,700.0
64295050,1.0,20/01/2012,No,,,,
64236018,1.0,15/02/2012,No,,,,
64338033,1.0,15/02/2012,Yes,Yes,Yes,42.0,1000.0
68357015,1.0,08/02/2012,Yes,Yes,Yes,48.0,2000.0
64273016,1.0,26/01/2012,Yes,Yes,Yes,72.0,700.0
63066049,1.0,08/02/2012,Yes,Yes,Yes,30.0,2000.0
64264022,1.0,09/02/2012,No,,No,70.0,680.0
66542030,1.0,16/02/2012,99.0,Yes,Yes,48.0,650.0
64337004,1.0,11/02/2012,No,,No,48.0,600.0
67843014,1.0,17/02/2012,No,,Yes,45.0,750.0
65984019,1.0,01/02/2012,No,,No,72.0,550.0
64357063,1.0,14/01/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64295041,1.0,25/02/2012,No,,Yes,48.0,850.0
65043020,1.0,17/02/2012,No,,No,54.0,350.0
65687002,1.0,25/02/2012,Yes,Yes,Yes,60.0,800.0
64281030,1.0,15/02/2012,No,,Yes,48.0,400.0
65358144,1.0,01/02/2012,No,,,,
64357092,1.0,25/01/2012,No,,No,60.0,500.0
68357006,1.0,19/01/2012,No,,,,
65480003,1.0,22/01/2012,Yes,No,,,
65240095,1.0,30/01/2012,Yes,Yes,Yes,80.0,700.0
65461030,1.0,17/02/2012,Yes,Yes,No,48.0,700.0
65984065,1.0,21/01/2012,No,,Yes,45.0,150.0
65988035,1.0,04/02/2012,No,,Yes,54.0,680.0
64068003,1.0,17/02/2012,99.0,Yes,Yes,48.0,630.0
66542017,1.0,20/01/2012,Yes,Yes,Yes,48.0,800.0
65476049,1.0,13/01/2012,No,,No,40.0,750.0
64209018,1.0,23/02/2012,Yes,Yes,Yes,48.0,720.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65984032,1.0,19/01/2012,No,,,,
65686029,1.0,02/02/2012,No,,Yes,56.0,700.0
64354005,1.0,20/02/2012,No,,No,48.0,600.0
64264040,1.0,25/01/2012,Yes,Yes,No,72.0,630.0
64068005,1.0,07/02/2012,No,,No,84.0,750.0
65753019,1.0,14/02/2012,Yes,No,Yes,48.0,770.0
64361028,1.0,18/02/2012,No,,,,
64296020,1.0,01/02/2012,Yes,Yes,Yes,54.0,800.0
65749021,1.0,26/02/2012,Yes,Yes,Yes,78.0,900.0
64295036,1.0,20/01/2012,Yes,No,Yes,72.0,700.0
65459014,1.0,18/02/2012,Yes,Yes,Yes,50.0,800.0
65358083,1.0,02/02/2012,No,,,,
64338018,1.0,16/01/2012,No,,Yes,60.0,1000.0
66891004,1.0,01/03/2012,Yes,Yes,Yes,45.0,850.0
66451041,1.0,24/01/2012,No,,,,
64244004,1.0,10/02/2012,Yes,No,No,50.0,650.0
64068046,1.0,25/01/2012,No,,No,70.0,650.0
64337029,1.0,19/02/2012,Yes,Yes,Yes,45.0,700.0
64357068,1.0,27/02/2012,Yes,Yes,Yes,45.0,1050.0
65294001,1.0,28/01/2012,No,,,,
68097044,1.0,28/01/2012,Yes,Yes,Yes,50.0,785.0
65988023,1.0,01/03/2012,No,,,,
67786049,1.0,10/01/2012,Yes,Yes,Yes,48.0,800.0
68302067,1.0,04/02/2012,Yes,Yes,Yes,30.0,800.0
64264020,1.0,20/01/2012,Yes,Yes,Yes,48.0,700.0
68449017,1.0,09/01/2012,No,,,,
61177017,1.0,16/01/2012,No,,Yes,60.0,850.0
66891006,1.0,09/02/2012,Yes,Yes,Yes,66.0,700.0
67703029,1.0,02/02/2012,Yes,Yes,Yes,55.0,650.0
64282025,1.0,11/02/2012,No,,Yes,49.0,800.0
64372019,1.0,15/02/2012,Yes,Yes,Yes,60.0,900.0
64347001,1.0,06/02/2012,No,,,,
67288008,1.0,03/03/2012,No,,Yes,42.0,1500.0
65358020,1.0,27/01/2012,No,,,,
64263048,1.0,30/01/2012,Yes,Yes,Yes,40.0,800.0
68301006,1.0,20/01/2012,No,,,,
64330013,1.0,06/02/2012,No,,Yes,60.0,750.0
64338014,1.0,10/02/2012,Yes,Yes,Yes,45.0,660.0
68449029,1.0,05/02/2012,No,,Yes,45.0,650.0
64260024,1.0,23/02/2012,No,,,,
65042050,1.0,21/01/2012,No,,Yes,40.0,700.0
64281007,1.0,28/01/2012,Yes,Yes,Yes,50.0,750.0
64337039,1.0,06/02/2012,No,,Yes,55.0,650.0
65232025,1.0,18/02/2012,Yes,Yes,Yes,50.0,840.0
68405045,1.0,19/01/2012,No,,Yes,48.0,750.0
67805004,1.0,18/01/2012,No,,,,
65042034,1.0,26/01/2012,No,,,,
65293002,1.0,28/01/2012,Yes,Yes,Yes,48.0,1500.0
67289074,1.0,06/02/2012,No,,Yes,40.0,1000.0
67407034,1.0,09/01/2012,Yes,Yes,No,35.0,0.0
64186041,1.0,31/01/2012,Yes,Yes,Yes,70.0,1500.0
64373003,1.0,09/02/2012,No,,,,
64248013,1.0,14/02/2012,No,,Yes,45.0,630.0
68449030,1.0,29/01/2012,Yes,Yes,No,45.0,99999.0
67845028,1.0,11/02/2012,Yes,Yes,Yes,14.0,1100.0
66809005,1.0,01/02/2012,No,,,,
65042048,1.0,24/02/2012,No,,No,999.0,99999.0
68357037,1.0,04/02/2012,No,,Yes,20.0,600.0
66922071,1.0,19/01/2012,Yes,Yes,No,30.0,800.0
64300011,1.0,16/02/2012,Yes,Yes,Yes,60.0,800.0
64346012,1.0,25/02/2012,No,,,,
65240093,1.0,31/01/2012,Yes,Yes,Yes,60.0,500.0
66303015,1.0,18/02/2012,Yes,No,,,
67460027,1.0,13/01/2012,No,,No,48.0,400.0
64357089,1.0,28/02/2012,No,,No,72.0,327.0
68302048,1.0,09/02/2012,No,,,,
67032076,1.0,07/02/2012,Yes,Yes,Yes,50.0,760.0
64329009,1.0,19/02/2012,No,,No,60.0,500.0
68444016,1.0,11/01/2012,No,,Yes,40.0,1500.0
66809032,1.0,08/02/2012,Yes,Yes,Yes,48.0,900.0
64364003,1.0,31/01/2012,No,,Yes,48.0,850.0
68405038,1.0,17/01/2012,No,,,,
65473013,1.0,13/02/2012,Yes,Yes,Yes,45.0,2200.0
65686018,1.0,21/01/2012,Yes,Yes,Yes,57.0,99999.0
65179012,1.0,19/02/2012,Yes,Yes,Yes,72.0,860.0
68096039,1.0,13/02/2012,No,,No,78.0,600.0
65753046,1.0,12/02/2012,Yes,Yes,Yes,40.0,1000.0
64067016,1.0,30/01/2012,No,,,,
64354028,1.0,20/02/2012,No,,Yes,48.0,600.0
65461024,1.0,25/01/2012,Yes,Yes,Yes,56.0,1000.0
66922048,1.0,19/01/2012,Yes,Yes,Yes,60.0,1000.0
64353015,1.0,16/02/2012,No,,,,
64336020,1.0,23/01/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
67577018,1.0,04/02/2012,Yes,Yes,Yes,48.0,800.0
64353031,1.0,17/01/2012,No,,Yes,54.0,650.0
67460046,1.0,07/02/2012,No,,,,
66837014,1.0,11/02/2012,No,,,,
65474003,1.0,13/02/2012,Yes,Yes,Yes,45.0,1500.0
61177016,1.0,07/02/2012,No,,No,56.0,600.0
64282027,1.0,17/02/2012,No,,No,25.0,800.0
66451003,1.0,27/01/2012,No,,Yes,36.0,630.0
66837038,1.0,27/02/2012,No,,,,
65686035,1.0,02/02/2012,Yes,Yes,Yes,180.0,750.0
66382004,1.0,27/01/2012,No,,No,70.0,600.0
66922051,1.0,27/02/2012,No,,No,48.0,700.0
61177001,1.0,11/02/2012,No,,No,60.0,650.0
67407031,1.0,24/01/2012,Yes,Yes,No,70.0,800.0
67786043,1.0,17/02/2012,Yes,Yes,Yes,48.0,1100.0
65493034,1.0,04/02/2012,Yes,Yes,Yes,50.0,750.0
68386032,1.0,14/01/2012,Yes,No,Yes,75.0,680.0
67843046,1.0,29/12/2011,No,,No,70.0,450.0
68402036,1.0,21/01/2012,No,,No,50.0,99999.0
64300038,1.0,02/02/2012,Yes,Yes,Yes,48.0,900.0
67460015,1.0,05/01/2012,No,,,,
68233042,1.0,14/01/2012,No,,No,45.0,350.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64186042,1.0,05/01/2012,No,,No,60.0,650.0
65294017,1.0,07/02/2012,Yes,Yes,Yes,45.0,1500.0
64358017,1.0,14/01/2012,Yes,Yes,No,60.0,640.0
68302035,1.0,20/02/2012,No,,No,60.0,500.0
68402014,1.0,11/01/2012,Yes,Yes,Yes,60.0,650.0
65358091,1.0,25/02/2012,No,,,,
66451029,1.0,28/01/2012,No,,No,28.0,500.0
64067030,1.0,14/02/2012,Yes,Yes,Yes,48.0,1000.0
64297047,1.0,22/01/2012,Yes,Yes,Yes,56.0,930.0
66922003,1.0,29/02/2012,Yes,Yes,Yes,48.0,1000.0
65436026,1.0,15/02/2012,No,,No,48.0,650.0
68302012,1.0,03/02/2012,No,,No,72.0,500.0
64174034,1.0,03/02/2012,Yes,Yes,Yes,48.0,800.0
68233028,1.0,15/01/2012,Yes,Yes,Yes,18.0,530.0
64392026,1.0,15/02/2012,Yes,Yes,No,40.0,500.0
65473012,1.0,31/01/2012,No,,Yes,32.0,0.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65984083,1.0,19/01/2012,No,,,,
68302045,1.0,11/02/2012,Yes,Yes,Yes,40.0,1500.0
64354035,1.0,31/01/2012,No,,No,60.0,630.0
65882025,1.0,20/01/2012,No,,,,
65358120,1.0,28/01/2012,No,,,,
67573048,1.0,05/01/2012,Yes,Yes,No,35.0,200.0
64247015,1.0,06/02/2012,Yes,No,,,
65232014,1.0,21/02/2012,No,,No,50.0,660.0
64282033,1.0,07/02/2012,No,,Yes,60.0,600.0
64281029,1.0,24/01/2012,Yes,Yes,Yes,72.0,1000.0
64247002,1.0,17/02/2012,No,,Yes,40.0,700.0
63066035,1.0,21/02/2012,No,,,,
64281032,1.0,21/01/2012,Yes,Yes,Yes,50.0,850.0
67289051,1.0,26/02/2012,Yes,Yes,Yes,45.0,700.0
62617025,1.0,12/02/2012,Yes,Yes,Yes,45.0,1000.0
65043032,1.0,14/02/2012,No,,,,
66922014,1.0,23/02/2012,Yes,Yes,Yes,50.0,1200.0
65749032,1.0,22/02/2012,No,,,,
64392023,1.0,07/02/2012,Yes,Yes,Yes,40.0,2000.0
64358025,1.0,28/02/2012,Yes,No,,,
64298039,1.0,17/01/2012,No,,Yes,72.0,900.0
63066032,1.0,14/02/2012,Yes,Yes,No,66.0,600.0
65987030,1.0,25/02/2012,Yes,Yes,Yes,70.0,1000.0
68158045,1.0,27/02/2012,Yes,Yes,Yes,40.0,1200.0
64300007,1.0,27/01/2012,Yes,Yes,No,48.0,650.0
64283016,1.0,17/02/2012,No,,No,16.0,200.0
67407002,1.0,23/01/2012,No,,,,
64346021,1.0,20/02/2012,Yes,Yes,Yes,57.0,800.0
64067009,1.0,27/02/2012,No,,,,
60983006,1.0,07/01/2012,Yes,No,,,
64067018,1.0,26/01/2012,No,,Yes,40.0,750.0
65476038,1.0,23/02/2012,Yes,Yes,Yes,72.0,800.0
68405048,1.0,04/02/2012,Yes,Yes,Yes,45.0,1750.0
67805006,1.0,31/01/2012,Yes,No,Yes,48.0,660.0
64357011,1.0,28/02/2012,Yes,Yes,Yes,50.0,2000.0
64354004,1.0,10/02/2012,Yes,Yes,Yes,45.0,1300.0
64373021,1.0,09/02/2012,No,,,,
65358118,1.0,02/02/2012,No,,,,
67577038,1.0,19/01/2012,No,,Yes,40.0,800.0
68096004,1.0,27/02/2012,No,,,,
64338024,1.0,20/02/2012,Yes,Yes,Yes,48.0,1000.0
65753026,1.0,17/01/2012,Yes,Yes,Yes,48.0,750.0
67460024,1.0,25/02/2012,Yes,Yes,Yes,65.0,700.0
65749014,1.0,17/02/2012,No,,,,
68233034,1.0,19/01/2012,Yes,Yes,Yes,50.0,700.0
64262010,1.0,31/01/2012,No,,,,
67803004,1.0,22/01/2012,Yes,Yes,No,55.0,900.0
67799045,1.0,18/01/2012,No,,,,
64354016,1.0,22/02/2012,Yes,Yes,Yes,60.0,1000.0
66809026,1.0,21/01/2012,No,,,,
67034077,1.0,19/01/2012,No,,No,60.0,800.0
65988015,1.0,08/02/2012,No,,Yes,45.0,700.0
65473030,1.0,25/01/2012,No,,,,
65480004,1.0,22/01/2012,Yes,No,No,84.0,400.0
64300028,1.0,07/02/2012,No,,,,
65753029,1.0,01/03/2012,Yes,Yes,Yes,54.0,750.0
67032022,1.0,25/02/2012,No,,,,
67573028,1.0,17/02/2012,Yes,Yes,Yes,55.0,99999.0
68232020,1.0,17/01/2012,No,,Yes,48.0,800.0
64236004,1.0,15/02/2012,Yes,Yes,Yes,50.0,1500.0
66922078,1.0,13/01/2012,Yes,Yes,Yes,50.0,1100.0
65461016,1.0,25/01/2012,No,,Yes,60.0,600.0
65293032,1.0,06/02/2012,No,,,,
66451035,1.0,13/01/2012,No,,,,
65240105,1.0,06/02/2012,No,,Yes,30.0,400.0
65043040,1.0,27/02/2012,No,,No,72.0,500.0
64336015,1.0,23/01/2012,No,,No,60.0,140.0
64264032,1.0,20/01/2012,No,,No,84.0,600.0
65459001,1.0,01/03/2012,Yes,Yes,Yes,45.0,700.0
67703019,1.0,02/02/2012,No,,Yes,55.0,903.0
64296026,1.0,14/01/2012,No,,,,
64298030,1.0,19/01/2012,No,,Yes,72.0,540.0
64343026,1.0,23/02/2012,Yes,Yes,Yes,48.0,720.0
65358042,1.0,27/02/2012,No,,,,
66451040,1.0,02/02/2012,No,,No,54.0,600.0
65883016,1.0,28/01/2012,No,,,,
64356019,1.0,09/02/2012,No,,No,60.0,1100.0
64186030,1.0,04/01/2012,Yes,Yes,Yes,48.0,6000.0
59026006,1.0,25/01/2012,Yes,Yes,Yes,60.0,700.0
65984115,1.0,09/02/2012,Yes,Yes,No,60.0,600.0
65358188,1.0,01/02/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65476043,1.0,19/01/2012,No,,Yes,72.0,1000.0
65240055,1.0,23/02/2012,Yes,Yes,Yes,60.0,850.0
64352021,1.0,24/02/2012,No,,No,72.0,500.0
66451024,1.0,28/02/2012,Yes,Yes,Yes,55.0,900.0
64357027,1.0,12/02/2012,No,,,,
65493049,1.0,10/02/2012,No,,No,100.0,800.0
64337050,1.0,16/01/2012,No,,No,72.0,350.0
65294013,1.0,01/02/2012,Yes,No,No,40.0,600.0
68232021,1.0,24/02/2012,No,,Yes,36.0,460.0
64353021,1.0,22/02/2012,No,,,,
68158048,1.0,08/02/2012,Yes,Yes,Yes,40.0,1700.0
65480013,1.0,14/02/2012,No,,No,40.0,1200.0
68097021,1.0,23/02/2012,No,,Yes,999.0,450.0
66837025,1.0,21/02/2012,No,,,,
68405036,1.0,14/01/2012,Yes,Yes,Yes,60.0,800.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
67683024,1.0,26/01/2012,No,,Yes,66.0,640.0
68405005,1.0,15/02/2012,No,,Yes,55.0,1500.0
67843034,1.0,07/01/2012,Yes,No,Yes,60.0,900.0
64346002,1.0,07/02/2012,No,,Yes,40.0,600.0
64298040,1.0,17/01/2012,Yes,No,,,
67683006,1.0,13/01/2012,No,,Yes,55.0,650.0
68301032,1.0,26/01/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
67683011,1.0,27/01/2012,No,,Yes,72.0,2500.0
68304062,1.0,20/01/2012,Yes,Yes,Yes,60.0,500.0
66264030,1.0,07/02/2012,Yes,Yes,,,
65497030,1.0,25/01/2012,Yes,Yes,No,48.0,700.0
64392010,1.0,10/02/2012,Yes,Yes,Yes,12.0,950.0
64273011,1.0,21/01/2012,No,,No,48.0,350.0
65883025,1.0,10/02/2012,Yes,Yes,Yes,40.0,1200.0
60409005,1.0,18/01/2012,Yes,Yes,Yes,48.0,1000.0
65211025,1.0,25/01/2012,No,,Yes,55.0,640.0
68304035,1.0,17/02/2012,No,,Yes,45.0,700.0
64358018,1.0,25/02/2012,No,,,,
67034047,1.0,25/01/2012,No,,Yes,45.0,650.0
64247006,1.0,27/01/2012,No,,Yes,45.0,760.0
64067038,1.0,25/01/2012,No,,No,15.0,1100.0
64373009,1.0,25/02/2012,Yes,Yes,Yes,50.0,700.0
64343004,1.0,08/02/2012,No,,Yes,32.0,450.0
65749002,1.0,04/02/2012,No,,,,
65984016,1.0,04/02/2012,No,,,,
64352032,1.0,30/01/2012,No,,,,
65232002,1.0,18/02/2012,Yes,Yes,Yes,75.0,850.0
67683023,1.0,19/01/2012,Yes,Yes,Yes,56.0,2500.0
65473006,1.0,10/02/2012,No,,Yes,48.0,750.0
65240033,1.0,01/02/2012,Yes,Yes,No,20.0,1000.0
64336049,1.0,24/02/2012,No,,,,
67288003,1.0,06/02/2012,Yes,No,Yes,60.0,800.0
65293016,1.0,02/02/2012,No,,Yes,40.0,650.0
64283012,1.0,15/02/2012,Yes,No,Yes,56.0,750.0
67034059,1.0,28/02/2012,No,,,,
65882005,1.0,02/02/2012,No,,,,
65358159,1.0,01/02/2012,No,,,,
66542035,1.0,13/02/2012,Yes,Yes,Yes,30.0,2000.0
65984033,1.0,01/02/2012,No,,Yes,54.0,99999.0
65293030,1.0,27/01/2012,Yes,Yes,Yes,56.0,700.0
68405006,1.0,13/01/2012,No,,Yes,78.0,650.0
64282008,1.0,28/01/2012,No,,Yes,42.0,1000.0
64298019,1.0,29/02/2012,Yes,Yes,Yes,48.0,1000.0
66382008,1.0,27/01/2012,No,,Yes,60.0,1300.0
64352001,1.0,08/02/2012,No,,,,
68233035,1.0,14/01/2012,No,,No,133.0,1000.0
68302008,1.0,08/02/2012,Yes,Yes,Yes,30.0,800.0
68449049,1.0,03/02/2012,Yes,Yes,Yes,40.0,1700.0
64248017,1.0,03/02/2012,No,,Yes,54.0,700.0
64282014,1.0,11/02/2012,Yes,Yes,,,
65984036,1.0,14/02/2012,Yes,Yes,Yes,60.0,660.0
65481004,1.0,22/01/2012,Yes,No,Yes,60.0,900.0
64247036,1.0,20/01/2012,No,,Yes,40.0,1200.0
64352012,1.0,21/02/2012,Yes,Yes,Yes,30.0,1000.0
60984016,1.0,28/01/2012,Yes,Yes,Yes,70.0,650.0
64281036,1.0,01/02/2012,Yes,Yes,Yes,74.0,1000.0
65987036,1.0,14/02/2012,No,,No,55.0,0.0
67786024,1.0,10/02/2012,Yes,Yes,No,45.0,660.0
64209023,1.0,22/01/2012,Yes,Yes,No,24.0,320.0
68357007,1.0,06/02/2012,No,,No,60.0,600.0
65358022,1.0,27/01/2012,No,,No,42.0,300.0
65481009,1.0,24/01/2012,Yes,No,Yes,42.0,700.0
68097070,1.0,13/01/2012,No,,Yes,8.0,450.0
68405025,1.0,21/01/2012,No,,,,
64329013,1.0,24/02/2012,No,,,,
64353029,1.0,31/01/2012,No,,No,60.0,600.0
64209010,1.0,08/02/2012,Yes,Yes,Yes,36.0,1500.0
68402025,1.0,21/01/2012,No,,,,
64236016,1.0,14/01/2012,Yes,Yes,No,30.0,1200.0
67579024,1.0,16/01/2012,No,,,,
66382035,1.0,26/01/2012,No,,,,
65753038,1.0,23/02/2012,No,,,,
61177012,1.0,17/02/2012,Yes,Yes,Yes,60.0,800.0
64364018,1.0,24/02/2012,Yes,Yes,No,90.0,1000.0
65474022,1.0,03/02/2012,No,,Yes,70.0,920.0
65240108,1.0,28/01/2012,No,,No,14.0,300.0
64068041,1.0,25/01/2012,No,,Yes,105.0,700.0
68441022,1.0,14/01/2012,No,,No,84.0,200.0
67579011,1.0,19/01/2012,Yes,Yes,Yes,40.0,1000.0
65686016,1.0,09/02/2012,Yes,Yes,Yes,45.0,1200.0
64343014,1.0,07/02/2012,Yes,Yes,Yes,48.0,800.0
65473025,1.0,24/01/2012,Yes,Yes,Yes,40.0,800.0
65042049,1.0,23/02/2012,Yes,Yes,Yes,54.0,713.0
65358079,1.0,27/02/2012,No,,No,40.0,800.0
67700047,1.0,23/01/2012,Yes,Yes,Yes,50.0,660.0
64174030,1.0,03/02/2012,Yes,No,No,50.0,700.0
67034003,1.0,08/02/2012,No,,,,
67700050,1.0,02/01/2012,No,,Yes,45.0,1100.0
64284001,1.0,12/01/2012,Yes,Yes,Yes,60.0,725.0
67799044,1.0,27/02/2012,Yes,Yes,Yes,48.0,1000.0
64281030,1.0,15/02/2012,No,,Yes,48.0,400.0
66891049,1.0,07/02/2012,Yes,Yes,Yes,48.0,720.0
60984005,1.0,27/12/2011,Yes,Yes,Yes,84.0,2000.0
64358029,1.0,27/01/2012,No,,No,54.0,300.0
61177027,1.0,18/02/2012,No,,No,66.0,450.0
64346035,1.0,21/02/2012,No,,Yes,45.0,800.0
64344027,1.0,15/02/2012,No,,Yes,45.0,600.0
60409036,1.0,04/01/2012,Yes,Yes,No,40.0,700.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64273015,1.0,06/02/2012,No,,,,
65493050,1.0,24/01/2012,Yes,Yes,Yes,56.0,700.0
67573018,1.0,26/01/2012,Yes,Yes,Yes,48.0,780.0
67573049,1.0,07/02/2012,Yes,Yes,Yes,48.0,900.0
64353014,1.0,16/01/2012,No,,No,60.0,350.0
66922055,1.0,19/02/2012,No,,Yes,70.0,1000.0
64284013,1.0,13/01/2012,Yes,Yes,No,36.0,400.0
68405004,1.0,23/02/2012,Yes,Yes,No,999.0,99999.0
65984077,1.0,13/01/2012,No,,,,
64283003,1.0,15/02/2012,No,,No,66.0,500.0
65240115,1.0,07/02/2012,Yes,Yes,No,56.0,700.0
64300018,1.0,25/01/2012,Yes,No,No,30.0,480.0
67842039,1.0,07/01/2012,Yes,Yes,Yes,48.0,701.0
67799022,1.0,24/02/2012,No,,No,72.0,900.0
64264004,1.0,25/01/2012,No,,Yes,30.0,775.0
64346016,1.0,20/02/2012,Yes,Yes,Yes,45.0,750.0
64347007,1.0,21/01/2012,No,,No,40.0,750.0
64283031,1.0,16/02/2012,Yes,Yes,Yes,45.0,750.0
64330012,1.0,23/01/2012,No,,No,25.0,500.0
67579002,1.0,21/01/2012,Yes,Yes,Yes,60.0,750.0
65179023,1.0,13/02/2012,Yes,Yes,Yes,27.0,99999.0
64337042,1.0,07/02/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64431008,1.0,17/02/2012,No,,,,
68405012,1.0,04/02/2012,No,,Yes,72.0,1200.0
64298010,1.0,06/02/2012,Yes,Yes,Yes,50.0,800.0
65294016,1.0,07/02/2012,No,,Yes,45.0,750.0
65294002,1.0,27/01/2012,Yes,Yes,Yes,48.0,1000.0
65358081,1.0,02/02/2012,No,,,,
66086045,1.0,03/02/2012,Yes,Yes,Yes,44.0,1800.0
67289052,1.0,09/02/2012,No,,Yes,72.0,700.0
66264011,1.0,15/02/2012,No,,No,48.0,650.0
65240045,1.0,15/02/2012,No,,Yes,45.0,650.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
67288021,1.0,13/02/2012,No,,,,
65358119,1.0,23/02/2012,No,,,,
64345016,1.0,20/02/2012,Yes,No,,,
64236001,1.0,22/01/2012,Yes,Yes,Yes,55.0,1200.0
67407016,1.0,21/02/2012,No,,No,72.0,1000.0
64281017,1.0,27/01/2012,No,,Yes,48.0,1500.0
67289015,1.0,01/03/2012,Yes,Yes,Yes,45.0,850.0
65358127,1.0,25/02/2012,No,,,,
64336004,1.0,27/01/2012,No,,No,20.0,400.0
64337027,1.0,30/01/2012,No,,Yes,60.0,350.0
68441040,1.0,07/02/2012,No,,,,
66382032,1.0,25/01/2012,No,,Yes,10.0,1100.0
66303010,1.0,19/01/2012,Yes,Yes,Yes,40.0,1500.0
67573031,1.0,07/01/2012,No,,Yes,56.0,750.0
64295002,1.0,19/02/2012,No,,Yes,70.0,703.0
65984099,1.0,13/01/2012,Yes,Yes,No,60.0,600.0
65240086,1.0,12/02/2012,Yes,Yes,Yes,96.0,1200.0
64186002,1.0,20/02/2012,Yes,No,,,
64263025,1.0,28/02/2012,Yes,Yes,Yes,60.0,700.0
67799008,1.0,21/02/2012,Yes,Yes,Yes,45.0,1450.0
64352040,1.0,25/02/2012,No,,No,72.0,750.0
64392028,1.0,15/02/2012,Yes,Yes,Yes,50.0,700.0
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
64392017,1.0,31/01/2012,No,,Yes,80.0,900.0
67460013,1.0,02/01/2012,Yes,Yes,Yes,40.0,900.0
64352011,1.0,08/02/2012,Yes,No,No,45.0,750.0
65232004,1.0,04/02/2012,Yes,Yes,Yes,40.0,1000.0
68304097,1.0,10/02/2012,No,,,,
64297019,1.0,28/02/2012,Yes,Yes,No,36.0,800.0
68302037,1.0,18/01/2012,No,,,,
67805018,1.0,26/01/2012,No,,Yes,45.0,650.0
66264010,1.0,17/02/2012,Yes,Yes,Yes,36.0,1300.0
67843004,1.0,17/02/2012,Yes,Yes,Yes,48.0,900.0
68304024,1.0,13/01/2012,No,,,,
65358162,1.0,09/02/2012,No,,,,
67577016,1.0,27/12/2011,Yes,Yes,Yes,60.0,800.0
68097012,1.0,31/01/2012,Yes,Yes,Yes,54.0,1000.0
68097025,1.0,21/02/2012,Yes,No,No,40.0,650.0
64330026,1.0,15/02/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
68119008,1.0,30/01/2012,No,,Yes,72.0,650.0
67579013,1.0,28/12/2011,No,,,,
67843050,1.0,21/01/2012,No,,Yes,40.0,0.0
64174003,1.0,18/01/2012,Yes,Yes,Yes,49.0,1000.0
65749036,1.0,19/01/2012,Yes,Yes,Yes,54.0,720.0
65211036,1.0,30/01/2012,No,,No,60.0,700.0
68158026,1.0,16/01/2012,Yes,Yes,Yes,48.0,850.0
65240088,1.0,12/02/2012,Yes,Yes,No,60.0,700.0
67579014,1.0,03/01/2012,Yes,Yes,Yes,74.0,680.0
65687023,1.0,28/02/2012,No,,,,
68233031,1.0,04/02/2012,Yes,Yes,Yes,45.0,1400.0
60984001,1.0,13/02/2012,No,,No,57.0,750.0
68304072,1.0,17/01/2012,No,,,,
66837006,1.0,08/02/2012,No,,Yes,36.0,500.0
65294024,1.0,26/01/2012,No,,Yes,48.0,900.0
