id,grup,kurs_kodu,baseline_anket_tarihi,cinsiyet,dogum_yili,baseline_calisma_durumu_son_4hafta,baseline_calisma_durumu_20_saat,baseline_sgk_kaydi,baseline_calisma_saat_ort,baseline_calisma_aylik_gelir_ort,takip_tamamlama,takip_anket_tarihi,takip_calisma_durumu_son_4hafta,takip_calisma_durumu_20_saat,takip_sgk_kaydi,takip_calisma_saat_ort,takip_calisma_aylik_gelir_ort,kurs_yeni_yetenekler_ogretti,kurs_mevcut_yeteneklerimi_sertifikaladi,kurs_is_bulma_stratejileri_ogretti,kursu_kim_verdi,sgk_ocak_2012,sgk_agu_2013,sgk_agu_2013_gelir,kurs_tamamlama_durumu,kursa_katilim_gun_sayisi,CP_c12,CP_c13
65042018,2,65042,2010-12-05,Male,1987,No,,,,,1.0,22/02/2012,Yes,No,Yes,75.0,800.0,,,,,1.0,1.0,1055.55,,,,
66837019,2,66837,2010-11-03,Male,1986,No,,,,,1.0,16/01/2012,Yes,Yes,Yes,72.0,700.0,,,,,1.0,1.0,1055.55,,,,
68449037,1,68449,2010-12-13,Female,1990,No,,Yes,72.0,700.0,1.0,11/01/2012,No,,,,,course did not do this,course did not do this,course did this,ISKUR,1.0,1.0,1021.5,Yes,28.0,,
67843011,2,67843,2010-12-27,Female,1991,No,,No,20.0,9999.0,1.0,22/02/2012,Yes,Yes,Yes,40.0,99999.0,course did this,course did this,course did this,ISKUR,1.0,1.0,2212.64,,,,
68402016,2,68402,2010-12-30,Female,1990,No,,Yes,36.0,750.0,1.0,14/02/2012,Yes,Yes,No,45.0,800.0,,,,,0.0,1.0,1328.85,,,,
68158012,2,68158,2010-12-10,male  ,1981,No,,,,,1.0,17/02/2012,No,,,,,,,,,0.0,1.0,1254.4,,,,
64248031,1,64248,2010-10-27,Female,1971,No,,Yes,72.0,800.0,1.0,20/02/2012,Yes,Yes,Yes,60.0,700.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,32.0,,
65459026,1,65459,2010-10-14,Female,1985,No,,,,,1.0,31/01/2012,No,,No,72.0,200.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,52.0,,
67703025,1,67703,2010-12-22,Female,1987,No,,Yes,66.0,875.0,1.0,19/01/2012,Yes,No,Yes,72.0,650.0,course did this,course did this,course did not do this,ISKUR,0.0,1.0,68.1,No,38.0,,
64281039,1,64281,2010-11-01,Male,1978,No,,Yes,48.0,770.0,1.0,18/01/2012,Yes,Yes,No,40.0,99999.0,course did this,course did not do this,course did not do this,ISKUR,1.0,1.0,1555.44,Yes,75.0,,
65179017,1,65179,2010-10-13,Male,1984,No,,Yes,7.0,620.0,1.0,21/02/2012,Yes,Yes,Yes,50.0,750.0,,,,,1.0,1.0,1043.97,No,20.0,,
66451005,2,66451,2010-11-23,Female,1989,No,,,,,1.0,21/02/2012,No,,,,,,,,,0.0,1.0,1095.39,,,,
65042044,1,65042,2010-10-04,Female,1985,No,,,,,1.0,24/02/2012,No,,No,48.0,0.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,62.0,,
66837044,1,66837,2010-11-04,Male,1985,No,,,,,1.0,17/01/2012,No,,No,45.0,830.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,80.0,,
64392029,1,64392,2010-10-12,Male,1984,No,,,,,1.0,24/02/2012,Yes,No,,,,,,,,1.0,0.0,0.0,Yes,65.0,,
64352028,1,64352,2010-10-06,Female,1992,No,,,,,1.0,14/02/2012,Yes,Yes,No,77.0,700.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,29.0,,
64281034,1,64281,2010-11-01,Female,1986,No,,Yes,8.0,750.0,1.0,21/01/2012,No,,No,45.0,600.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,80.0,,
65687024,1,65687,2010-11-05,Female,1987,No,,,,,1.0,08/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,75.0,,
63066040,1,63066,2010-11-12,Male,1989,No,,No,60.0,600.0,1.0,14/02/2012,Yes,Yes,Yes,48.0,700.0,,,,,1.0,0.0,0.0,No,23.0,,
66382001,2,66382,2010-10-18,Male,1989,No,,,,,1.0,13/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64282031,1,64282,2010-10-11,Female,1977,No,,Yes,60.0,750.0,1.0,19/02/2012,No,,Yes,72.0,700.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,35.0,,
65473019,1,65473,2010-10-16,Male,1982,No,,Yes,60.0,950.0,1.0,24/01/2012,Yes,Yes,Yes,50.0,780.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1523.47,Yes,32.0,,
66891016,2,66891,2010-11-03,Female,1968,No,,Yes,72.0,600.0,1.0,01/02/2012,No,,Yes,60.0,650.0,,,,,1.0,1.0,987.45,,,,
68304098,1,68304,2010-12-08,Female,1987,No,,No,48.0,600.0,1.0,09/02/2012,No,,,,,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
65687030,1,65687,2010-11-15,Female,1975,No,,Yes,52.0,750.0,1.0,28/02/2012,No,,Yes,49.0,800.0,course did this,course did this,course did this,ISKUR,0.0,1.0,1135.0,Yes,75.0,,
68304009,2,68304,2010-12-09,Female,1968,No,,No,40.0,1000.0,1.0,15/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
68304047,2,68304,2010-12-08,Female,1990,Yes,Yes,No,72.0,450.0,1.0,05/02/2012,Yes,Yes,No,72.0,500.0,,,,,1.0,1.0,1021.5,,,,
64358014,2,64358,2010-10-27,Male,1982,No,,No,96.0,1050.0,1.0,26/01/2012,Yes,Yes,Yes,50.0,1350.0,,,,,1.0,1.0,3312.23,,,,
64262030,1,64262,2010-12-03,Female,1967,No,,,,,1.0,13/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,56.0,,
64357024,2,64357,2011-01-11,Male,1983,No,,Yes,30.0,600.0,1.0,29/02/2012,Yes,Yes,Yes,40.0,1700.0,,,,,0.0,0.0,0.0,,,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
66303016,1,66303,2010-10-22,Male,1977,No,,Yes,48.0,900.0,1.0,18/01/2012,Yes,Yes,Yes,56.0,800.0,,,,,1.0,1.0,1597.99,No,25.0,,
67803033,1,67803,2010-12-14,Female,1993,No,,No,84.0,450.0,1.0,15/02/2012,No,,No,10.0,550.0,course did this,course did this,course did this,ISKUR,0.0,1.0,1030.0,Yes,85.0,,
65358094,2,65358,2011-01-13,Female,1988,No,,,,,1.0,01/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64236003,2,64236,2010-09-17,Female,1990,No,,Yes,60.0,350.0,1.0,30/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64262027,1,64262,2010-12-03,Female,1974,No,,,,,1.0,23/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,56.0,,
65988040,1,65988,2010-10-22,Female,1977,No,,No,60.0,450.0,1.0,15/01/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
68304082,1,68304,2010-12-09,Male,1982,No,,No,80.0,700.0,1.0,19/01/2012,Yes,Yes,Yes,48.0,600.0,course did this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,53.0,,
68444044,1,68444,2011-01-30,Male,1992,Yes,No,,,,1.0,24/02/2012,Yes,Yes,Yes,32.0,750.0,course did this,course did this,course did not do this,"Government (MoNE, Universities)",1.0,0.0,0.0,No,,,
67786029,1,67786,2010-12-14,Male,1992,No,,No,60.0,700.0,1.0,21/02/2012,No,,No,72.0,700.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,37.0,,
67845043,1,67845,2010-12-07,Female,1987,No,,Yes,60.0,1000.0,1.0,01/02/2012,No,,No,60.0,1000.0,,,,,0.0,0.0,0.0,Yes,56.0,,
68233029,1,68233,2010-12-01,Male,1991,No,,Yes,50.0,1500.0,1.0,26/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64336044,1,64336,2010-10-04,Female,1970,No,,,,,1.0,08/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,30.0,,
64209027,1,64209,2010-10-21,Male,1992,Yes,No,No,72.0,300.0,1.0,19/01/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,96.0,,
65042025,2,65042,2010-10-05,Male,1989,No,,No,72.0,500.0,1.0,25/01/2012,No,,No,60.0,800.0,,,,,0.0,1.0,1689.46,,,,
67786031,1,67786,2010-12-14,Female,1985,No,,Yes,40.0,500.0,1.0,20/01/2012,No,,Yes,40.0,450.0,,,,,0.0,0.0,0.0,No,30.0,,
68233023,2,68233,2010-12-01,Male,1992,No,,Yes,98.0,560.0,1.0,19/02/2012,No,,No,70.0,450.0,,,,,,,,,,,
65988033,1,65988,2010-10-20,Female,1992,No,,,,,1.0,16/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
64248036,1,64248,2010-10-27,Male,1986,Yes,No,Yes,60.0,500.0,1.0,04/02/2012,Yes,Yes,Yes,48.0,1700.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,32.0,,
68304069,1,68304,2010-12-09,Female,1986,No,,,,,1.0,10/02/2012,Yes,Yes,Yes,30.0,700.0,course did not do this,course did not do this,course did not do this,Employer,1.0,0.0,0.0,Yes,53.0,,
67407025,2,67407,2010-12-15,Female,1985,No,,Yes,72.0,1000.0,1.0,28/01/2012,Yes,No,Yes,60.0,1000.0,course did not do this,course did this,course did not do this,ISKUR,1.0,0.0,0.0,,,,
67289005,2,67289,2010-12-25,Female,1982,No,,No,60.0,400.0,1.0,20/01/2012,No,,No,72.0,350.0,,,,,0.0,0.0,0.0,,,,
65358013,2,65358,2010-09-28,Female,1982,No,,,,,1.0,27/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67289053,1,67289,2010-12-24,Female,1989,Yes,No,No,36.0,600.0,1.0,24/02/2012,Yes,Yes,Yes,45.0,800.0,course did this,course did not do this,course did not do this,ISKUR,1.0,0.0,0.0,Yes,58.0,,
64300017,2,64300,2010-10-15,Male,1981,No,,Yes,60.0,550.0,1.0,22/01/2012,Yes,No,Yes,72.0,800.0,,,,,1.0,1.0,1256.28,,,,
67579044,1,67579,2011-01-30,Male,1987,Yes,No,No,72.0,750.0,1.0,12/02/2012,Yes,Yes,Yes,45.0,1000.0,,,,,1.0,1.0,1561.3,No,,,
65687032,1,65687,2010-11-05,FEMALE,1987,No,,,,,1.0,24/02/2012,Yes,Yes,Yes,48.0,1000.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1216.0,Yes,75.0,,
64295016,2,64295,2010-10-28,Female,1992,No,,,,,1.0,22/01/2012,Yes,Yes,Yes,45.0,700.0,,,,,1.0,1.0,1552.68,,,,
65987037,1,65987,2010-10-20,Female,1976,No,,,,,1.0,02/02/2012,No,,,,,course did this,course did not do this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,53.0,,
68301001,2,68301,2010-12-09,Male,1990,No,,No,105.0,500.0,1.0,01/02/2012,Yes,No,No,48.0,400.0,,,,,1.0,1.0,374.55,,,,
64336043,1,64336,2010-10-04,Female,1976,No,,,,,1.0,20/02/2012,No,,,,,,,,,0.0,0.0,0.0,No,,,
65687029,1,65687,2010-11-05,Male,1987,No,,Yes,48.0,480.0,1.0,15/01/2012,Yes,Yes,Yes,45.0,600.0,course did this,course did this,course did this,ISKUR,1.0,1.0,919.36,Yes,75.0,,
64248011,2,64248,2010-10-27,Female,1983,No,,No,50.0,600.0,1.0,18/02/2012,No,,No,60.0,600.0,,,,,0.0,0.0,0.0,,,,
64068014,2,64068,2010-10-19,Male,1989,No,,,,,1.0,25/01/2012,No,,,,,,,,,0.0,1.0,1602.8,,,,
64431055,1,64431,2010-10-14,Female,1970,No,,No,45.0,530.0,1.0,01/02/2012,No,,No,48.0,650.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,27.0,,
65294040,1,65294,2010-10-04,Female,1987,No,,,,,1.0,25/01/2012,Yes,Yes,Yes,48.0,1350.0,course did this,course did this,course did this,ISKUR,1.0,1.0,2361.0,Yes,33.0,,
65434036,1,65434,2010-10-07,Male,1982,No,,,,,1.0,15/01/2012,Yes,No,,,,course did this,course did not do this,course did not do this,ISKUR,1.0,1.0,1179.57,Yes,100.0,,
64353016,2,64353,2010-10-06,Female,1984,No,,Yes,48.0,550.0,1.0,21/02/2012,No,,Yes,54.0,450.0,,,,,0.0,0.0,0.0,,,,
67577042,1,67577,2011-01-29,Female,1983,No,,No,50.0,350.0,1.0,21/01/2012,No,,No,50.0,400.0,course did this,course did not do this,course did this,ISKUR,0.0,0.0,0.0,Yes,79.0,,
65293036,1,65293,2010-09-28,Male,1985,No,,Yes,78.0,650.0,1.0,31/01/2012,Yes,Yes,Yes,40.0,1000.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1055.55,Yes,30.0,,
66809048,1,66809,2010-11-04,Female,1983,Yes,No,Yes,50.0,670.0,1.0,08/02/2012,Yes,Yes,Yes,60.0,642.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1286.85,Yes,77.0,,
64300005,2,64300,2010-10-15,Female,1973,No,,No,30.0,350.0,1.0,03/02/2012,No,,No,40.0,350.0,course did this,course did this,course did not do this,"Government (MoNE, Universities)",0.0,0.0,0.0,,,,
65434028,1,65434,2010-09-27,Male,1988,No,,Yes,70.0,600.0,1.0,08/02/2012,No,,Yes,40.0,950.0,,,,,1.0,0.0,0.0,No,,,
64260025,2,64260,2010-12-03,Female,1960,No,,,,,1.0,23/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67032069,1,67032,2010-11-11,Female,1985,No,,Yes,91.0,650.0,1.0,19/02/2012,Yes,No,Yes,60.0,800.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1498.99,Yes,47.0,,
64364007,2,64364,2010-12-14,Male,1988,Yes,Yes,No,70.0,700.0,1.0,09/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64336038,1,64336,2010-09-30,Female,1988,Yes,No,Yes,49.0,700.0,1.0,23/01/2012,Yes,No,Yes,60.0,950.0,course did this,course did not do this,course did this,ISKUR,1.0,0.0,0.0,Yes,31.0,,
67803014,2,67803,2010-11-04,Female,1990,Yes,No,Yes,48.0,500.0,1.0,26/01/2012,No,,Yes,16.0,360.0,,,,,1.0,0.0,0.0,,,,
68302065,1,68302,2010-12-29,Male,1988,Yes,No,Yes,89.0,600.0,1.0,18/01/2012,Yes,Yes,No,48.0,700.0,course did this,course did this,course did not do this,ISKUR,0.0,1.0,1021.5,Yes,33.0,,
64347012,2,64347,2010-12-16,Male,1984,No,,Yes,40.0,1250.0,1.0,07/02/2012,Yes,No,Yes,65.0,740.0,,,,,1.0,1.0,681.0,,,,
64343034,1,64343,2010-10-06,Female,1992,Yes,No,No,72.0,650.0,1.0,07/02/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,1.0,1.0,1110.05,Yes,31.0,,
65496026,1,65496,2010-10-21,Male,1983,Yes,No,,,,1.0,24/01/2012,Yes,No,No,60.0,900.0,,,,,1.0,1.0,170.25,No,21.0,,
67577014,2,67577,2010-11-18,Male,1983,No,,Yes,60.0,770.0,1.0,17/01/2012,No,,Yes,60.0,800.0,,,,,0.0,0.0,0.0,,,,
65436004,2,65436,2010-10-15,Female,1960,No,,,,,1.0,17/02/2012,No,,,,,course did not do this,course did not do this,course did not do this,99.0,0.0,0.0,0.0,,,,
64262039,1,64262,2010-12-03,Female,1979,No,,,,,1.0,27/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,57.0,,
64067001,2,64067,2010-10-14,Female,1986,No,,Yes,60.0,400.0,1.0,01/03/2012,Yes,No,Yes,50.0,600.0,,,,,0.0,1.0,1038.53,,,,
67826029,1,67826,2010-11-04,Female,1989,No,,,,,1.0,12/01/2012,Yes,Yes,Yes,45.0,650.0,,,,,1.0,0.0,0.0,No,35.0,,
64264008,2,64264,2010-10-04,Female,1978,No,,,,,1.0,20/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67034041,1,67034,2010-10-28,Male,1988,No,,Yes,60.0,550.0,1.0,07/02/2012,No,,,,,,,,,0.0,0.0,0.0,Yes,58.0,,
67842021,2,67842,2010-12-12,Female,1967,No,,Yes,60.0,,1.0,16/01/2012,No,,Yes,60.0,99999.0,,,,,0.0,0.0,0.0,,,,
64361006,2,64361,2011-01-05,Female,1986,Yes,No,,,,1.0,30/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
65358140,1,65358,2010-11-05,Female,1972,No,,,,,1.0,23/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,61.0,,
65476035,1,65476,2010-10-10,Male,1982,No,,Yes,60.0,550.0,1.0,24/02/2012,Yes,Yes,Yes,45.0,2200.0,course did this,course did this,course did this,ISKUR,1.0,1.0,2351.9,Yes,87.0,,
67786028,1,67786,2010-12-14,Male,1991,Yes,No,No,84.0,2000.0,1.0,12/01/2012,Yes,Yes,No,100.0,2500.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,37.0,,
65883018,2,65883,2010-10-22,Female,1989,No,,No,40.0,300.0,1.0,17/02/2012,Yes,Yes,Yes,48.0,700.0,,,,,1.0,0.0,0.0,,,,
64338004,2,64338,2010-10-06,Male,1972,Yes,No,No,40.0,500.0,1.0,16/02/2012,No,,No,45.0,1500.0,course did this,course did this,course did not do this,"Government (MoNE, Universities)",0.0,0.0,0.0,,,,
65459008,2,65459,2010-10-14,Female,1984,No,,Yes,50.0,650.0,1.0,11/02/2012,No,,No,30.0,600.0,,,,,1.0,0.0,0.0,,,,
67579009,2,67579,2010-12-05,Female,1975,No,,Yes,45.0,450.0,1.0,10/01/2012,Yes,No,,,,course did not do this,course did this,course did not do this,Private training company/college,0.0,1.0,105.0,,,,
67842041,1,67842,2010-12-15,Female,1988,Yes,No,No,30.0,500.0,1.0,20/01/2012,No,,,,,course did not do this,course did not do this,course did not do this,"Government (MoNE, Universities)",1.0,0.0,0.0,Yes,53.0,,
64283004,2,64283,2010-10-12,Male,1986,No,,Yes,66.0,600.0,1.0,13/01/2012,Yes,Yes,Yes,72.0,750.0,,,,,1.0,1.0,1470.59,,,,
67288019,2,67288,2010-12-05,Female,1982,No,,,,,1.0,26/01/2012,Yes,Yes,Yes,40.0,1500.0,,,,,0.0,0.0,0.0,,,,
64346019,2,64346,2010-10-11,Female,1982,No,,,,,1.0,08/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64067014,2,64067,2010-10-14,Female,1992,No,,,,,1.0,26/01/2012,No,,No,50.0,500.0,,,,,0.0,0.0,0.0,,,,
64067047,1,64067,2010-10-15,Male,1989,No,,,,,1.0,26/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,32.0,,
65687005,2,65687,2010-12-01,Female,1992,No,,,,,1.0,10/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
64353003,2,64353,2010-10-11,Female,1981,No,,Yes,20.0,700.0,1.0,31/01/2012,Yes,Yes,Yes,30.0,475.0,,,,,1.0,0.0,0.0,,,,
64330019,2,64330,2010-11-24,Female,1987,Yes,Yes,No,72.0,600.0,1.0,16/01/2012,Yes,Yes,Yes,72.0,850.0,,,,,1.0,1.0,1340.12,,,,
65882022,1,65882,2010-11-03,Female,1966,No,,No,48.0,400.0,1.0,10/02/2012,Yes,Yes,No,27.0,400.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,23.0,,
64260004,2,64260,2010-11-10,Female,1968,No,,,,,1.0,30/01/2012,Yes,Yes,Yes,30.0,800.0,,,,,1.0,0.0,0.0,,,,
67407035,1,67407,2010-12-14,Female,1990,No,,,,,1.0,23/01/2012,No,,,,,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,88.0,,
64209029,1,64209,2010-10-21,Female,1990,No,,,,,1.0,17/01/2012,No,,,,,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,100.0,,
64236012,1,64236,2010-09-24,Female,1986,No,,Yes,50.0,850.0,1.0,20/02/2012,Yes,Yes,Yes,60.0,1000.0,,,,,0.0,1.0,1030.0,No,,,
66837006,2,66837,2010-12-03,Female,1974,No,,Yes,70.0,650.0,1.0,08/02/2012,No,,Yes,36.0,500.0,,,,,0.0,0.0,0.0,,,,
64300008,2,64300,2010-10-15,Female,1992,No,,No,20.0,500.0,1.0,27/01/2012,Yes,No,Yes,72.0,900.0,,,,,1.0,1.0,442.65,,,,
67289040,2,67289,2010-12-25,Female,1980,No,,No,50.0,,1.0,23/02/2012,No,,Yes,66.0,600.0,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,,,,
65883004,2,65883,2010-10-22,Female,1985,No,,,,,1.0,08/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,,,,
59026012,2,59026,2010-10-26,Male,1994,No,,,,,1.0,25/01/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67803011,2,67803,2010-11-04,Female,1967,No,,,,,1.0,15/02/2012,No,,,,,,,,,0.0,0.0,0.0,,,,
67700042,1,67700,2010-12-28,Male,1981,Yes,Yes,No,35.0,500.0,1.0,07/02/2012,Yes,Yes,Yes,90.0,1000.0,,,,,1.0,1.0,1021.5,No,3.0,,
67289030,2,67289,2010-12-26,Female,1978,No,,Yes,9999.0,600.0,1.0,14/02/2012,No,,Yes,48.0,700.0,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,,,,
67805024,1,67805,2010-11-04,Female,1971,No,,,,,1.0,21/02/2012,No,,,,,course did not do this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,23.0,,
65043015,2,65043,2011-01-10,Male,1974,No,,,,,1.0,27/02/2012,No,,Yes,60.0,700.0,,,,,0.0,1.0,1022.0,,,,
65459010,2,65459,2010-10-14,Female,1987,No,,No,48.0,300.0,1.0,16/02/2012,Yes,Yes,Yes,48.0,700.0,,,,,1.0,1.0,1021.5,,,,
67805022,1,67805,2010-11-04,Female,1979,No,,No,65.0,600.0,1.0,30/01/2012,Yes,Yes,Yes,30.0,600.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1140.0,Yes,21.0,,
62617024,1,62617,2010-11-25,Female,1979,No,,No,14.0,300.0,1.0,14/02/2012,No,,,,,course did this,course did this,course did this,ISKUR,0.0,0.0,0.0,Yes,30.0,,
67805014,1,67805,2010-12-27,Female,1982,No,,Yes,48.0,450.0,1.0,04/02/2012,No,,,,,,,,,0.0,0.0,0.0,No,,,
64357026,2,64357,2010-11-02,Female,1992,No,,Yes,69.0,600.0,1.0,01/03/2012,No,,Yes,70.0,600.0,,,,,0.0,0.0,0.0,,,,
68449007,2,68449,2010-12-13,Female,1967,No,,Yes,40.0,3000.0,1.0,09/02/2012,No,,Yes,50.0,1000.0,,,,,1.0,0.0,0.0,,,,
66303026,1,66303,2010-10-22,Male,1992,No,,,,,1.0,27/01/2012,No,,,,,course did this,course did this,course did this,ISKUR,1.0,0.0,0.0,Yes,30.0,,
65749004,2,65749,2010-09-24,Male,1989,No,,,,,1.0,11/02/2012,Yes,No,,,,,,,,0.0,1.0,1072.29,,,,
67703039,1,67703,2010-12-26,Male,1984,No,,Yes,70.0,1000.0,1.0,30/01/2012,No,,Yes,45.0,1000.0,,,,,0.0,0.0,0.0,No,,,
67703009,2,67703,2010-12-02,Female,1980,No,,,,,1.0,03/02/2012,No,,No,45.0,250.0,,,,,0.0,0.0,0.0,,,,
68402012,2,68402,2010-12-30,Female,1988,No,,No,78.0,500.0,1.0,13/02/2012,No,,Yes,999.0,66.0,,,,,1.0,0.0,0.0,,,,
66542019,2,66542,2010-11-02,Male,1983,No,,Yes,60.0,740.0,1.0,19/01/2012,Yes,Yes,Yes,30.0,320.0,,,,,1.0,1.0,195.93,,,,
64263004,2,64263,2010-11-10,Female,1987,No,,,,,1.0,30/01/2012,No,,,,,,,,,0.0,1.0,349.97,,,,
64357093,1,64357,2010-12-20,Male,1986,No,,,,,1.0,25/02/2012,No,,No,50.0,600.0,,,,,0.0,1.0,1191.75,Yes,35.0,,
67845007,2,67845,2010-11-24,Male,1977,No,,Yes,42.0,900.0,1.0,17/01/2012,No,,Yes,40.0,700.0,,,,,1.0,1.0,1239.7,,,,
65043011,2,65043,2010-12-22,Male,1983,Yes,Yes,Yes,40.0,600.0,1.0,21/01/2012,No,,No,84.0,675.0,,,,,1.0,0.0,0.0,,,,
64354031,1,64354,2010-09-28,Female,1979,No,,,,,1.0,21/02/2012,No,,Yes,60.0,99999.0,course did this,course did this,course did not do this,ISKUR,0.0,0.0,0.0,Yes,28.0,,
64067026,1,64067,2010-10-15,Male,1993,No,,,,,1.0,14/02/2012,Yes,Yes,No,56.0,800.0,,,,,1.0,0.0,0.0,No,,,
68097060,1,68097,2010-12-02,Female,1984,No,,Yes,48.0,950.0,1.0,01/03/2012,Yes,Yes,Yes,48.0,1200.0,,,,,1.0,1.0,1654.64,No,,,
65686023,1,65686,2010-09-30,Female,1982,No,,Yes,48.0,800.0,1.0,11/02/2012,Yes,Yes,Yes,55.0,1250.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,75.0,,
65476015,2,65476,2010-09-29,Female,1987,No,,Yes,80.0,500.0,1.0,22/01/2012,No,,Yes,44.0,700.0,,,,,0.0,0.0,0.0,,,,
65459016,1,65459,2010-10-14,Female,1988,No,,Yes,9.0,500.0,1.0,25/01/2012,No,,Yes,25.0,400.0,course did this,course did not do this,course did this,ISKUR,0.0,0.0,0.0,Yes,52.0,,
64373001,2,64373,2010-11-09,Male,1974,No,,No,70.0,670.0,1.0,01/02/2012,No,,Yes,60.0,600.0,,,,,0.0,1.0,1635.34,,,,
65497021,1,65497,2010-10-21,Male,1988,No,,No,56.0,780.0,1.0,22/01/2012,No,,Yes,48.0,900.0,course did not do this,course did this,course did this,ISKUR,0.0,1.0,2667.17,Yes,55.0,,
64431054,1,64431,2010-10-14,Female,1989,No,,,,,1.0,17/02/2012,Yes,Yes,Yes,54.0,700.0,course did this,course did this,course did this,ISKUR,1.0,1.0,1021.5,Yes,23.0,,
65480015,2,65480,2010-10-11,Male,1992,No,,,,,1.0,22/01/2012,No,,No,74.0,600.0,,,,,0.0,0.0,0.0,,,,
64298050,1,64298,2010-10-19,Male,1979,No,,Yes,48.0,750.0,1.0,05/02/2012,Yes,Yes,Yes,45.0,900.0,,,,,1.0,1.0,172.77,Yes,,,
59026035,1,59026,2010-11-11,Male,1981,No,,,,,1.0,27/01/2012,No,,No,25.0,700.0,,,,,1.0,1.0,1540.0,No,,,
64284011,2,64284,2010-11-25,Female,1975,No,,Yes,45.0,1500.0,1.0,02/02/2012,No,,Yes,40.0,1600.0,,,,,0.0,1.0,1538.66,,,,
64244039,1,64244,2010-10-07,Male,1977,Yes,No,Yes,60.0,1200.0,1.0,10/02/2012,Yes,Yes,No,75.0,1500.0,,,,,1.0,1.0,1080.0,No,,,
68096023,1,68096,2011-01-11,Female,1988,Yes,No,,,,1.0,17/02/2012,No,,,,,,,,,1.0,1.0,1050.0,Yes,59.0,,
65436012,2,65436,2010-10-15,Female,1969,No,,No,40.0,350.0,1.0,15/02/2012,No,,No,66.0,350.0,,,,,0.0,0.0,0.0,,,,
