id,grup,sehir,cinsiyet,dogum_yili,egitim_seviye,baseline_son_4_hafta_gelir,baseline_hafta_20+_calisma,baseline_sgk_kaydi,baseline_haftalik_calisma_saat_ort,baseline_aylik_gelir_ort
68405008,Kontrol,Istanbul,Kadin,1979.0,Lise (Lise),0.0,,1.0,48.0,
67799022,Kontrol,Istanbul,Erkek,1979.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,84.0,2000.0
65179003,Kontrol,Duzce,Erkek,1984.0,Ilkokul (5 Yil),1.0,0.0,1.0,48.0,700.0
65474011,Kontrol,Tekirdag,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,650.0
64263020,Kontrol,Bayburt,Kadin,1976.0,Ilkokul (5 Yil),0.0,,,,
64338025,Deney,Kocaeli,Erkek,1985.0,2 Yillik Yuksek Ogrenim,1.0,0.0,,,
64373040,Deney,Sakarya,Erkek,1966.0,Meslek Yuksekokulu,0.0,,1.0,55.0,1400.0
65042042,Deney,Erzurum,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65474026,Deney,Tekirdag,Kadin,1971.0,Meslek Yuksekokulu,0.0,,1.0,45.0,600.0
65481024,Deney,Kirikkale,Erkek,1986.0,Meslek Yuksekokulu,0.0,,1.0,60.0,850.0
64347006,Kontrol,Trabzon,Erkek,1983.0,Ilkokul (5 Yil),1.0,0.0,1.0,36.0,800.0
64236012,Deney,Istanbul,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,50.0,850.0
65240034,Kontrol,Kayseri,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
67845015,Kontrol,Istanbul,Erkek,1989.0,Lise (Lise),0.0,,1.0,48.0,1200.0
67034032,Kontrol,Ankara,Kadin,1989.0,Meslek Yuksekokulu,0.0,,1.0,40.0,450.0
65984100,Deney,Hatay,Kadin,1967.0,Ilkokul (5 Yil),0.0,,0.0,77.0,250.0
66382012,Kontrol,Diyarbakir,Erkek,1983.0,2 Yillik Yuksek Ogrenim,1.0,0.0,1.0,60.0,1000.0
64262016,Kontrol,Bayburt,Kadin,1988.0,,0.0,,,,
64264026,Deney,Isparta,Kadin,1981.0,Lise (Lise),0.0,,,,
67579011,Kontrol,Istanbul,Erkek,1986.0,Universite - Lisans Derecesi,0.0,,,,
68304092,Deney,Hatay,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,,,
68233030,Deney,Eskisehir,Kadin,1990.0,Lise (Lise),0.0,,0.0,66.0,
65476033,Deney,Eskisehir,Erkek,1987.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,66.0,640.0
68302051,Deney,Hatay,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,0.0,56.0,700.0
67683013,Kontrol,Istanbul,Kadin,1984.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65043012,Kontrol,Erzurum,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,78.0,250.0
64357068,Deney,Trabzon,Kadin,1992.0,Meslek Yuksekokulu,0.0,,,,
68096026,Deney,Ankara,Kadin,1975.0,Lise (Lise),0.0,,1.0,45.0,900.0
60983026,Deney,Istanbul,Erkek,1990.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,30.0,400.0
67288030,Deney,Ankara,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,700.0
65240074,Deney,Kayseri,Erkek,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,54.0,250.0
64357054,Deney,Trabzon,,,,,,,,
65987020,Kontrol,Hatay,Kadin,1986.0,Universite - Lisans Derecesi,0.0,,,,
64244008,Kontrol,Izmir,Kadin,1975.0,Ilkokul (5 Yil),1.0,0.0,1.0,60.0,500.0
65883005,Kontrol,Usak,Kadin,1988.0,Universite - Lisans Derecesi,0.0,,,,
64343034,Deney,Kocaeli,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,0.0,72.0,650.0
65358095,Kontrol,Mus,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,72.0,450.0
67799050,Deney,Istanbul,Kadin,1982.0,Lise (Lise),0.0,,,,
66542029,Deney,Usak,Kadin,1985.0,Universite - Lisans Derecesi,0.0,,1.0,48.0,300.0
67805005,Kontrol,Istanbul,Kadin,1988.0,Lise (Lise),0.0,,1.0,48.0,450.0
68386034,Deney,Istanbul,Kadin,1984.0,Ilkokul (5 Yil),0.0,,,,
64338005,Kontrol,Kocaeli,Erkek,1977.0,Ilkokul (5 Yil),1.0,0.0,1.0,48.0,750.0
65042047,Deney,Erzurum,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65883016,Kontrol,Usak,Kadin,1991.0,Meslek Yuksekokulu,0.0,,,,
67577006,Kontrol,Istanbul,Erkek,1985.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,60.0,850.0
65434032,Deney,Gaziantep,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65686019,Kontrol,Gaziantep,,,,,,,,
64297004,Kontrol,Manisa,Erkek,1986.0,Lise (Lise),0.0,,1.0,50.0,585.0
68158028,Kontrol,Ankara,Erkek,1987.0,Meslek Yuksekokulu,1.0,0.0,1.0,80.0,900.0
67845028,Deney,Istanbul,Kadin,1986.0,Universite - Lisans Derecesi,0.0,,1.0,80.0,700.0
64353028,Deney,Kocaeli,Erkek,1985.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,70.0,300.0
65883028,Deney,Usak,Kadin,1989.0,,0.0,,1.0,60.0,200.0
67573018,Kontrol,Istanbul,Erkek,1978.0,Meslek Yuksekokulu,0.0,,1.0,48.0,754.0
61177005,Kontrol,Kayseri,Kadin,1983.0,Meslek Yuksekokulu,0.0,,1.0,60.0,450.0
65434028,Deney,Gaziantep,Erkek,1988.0,Lise (Lise),0.0,,1.0,70.0,600.0
67703013,Kontrol,Ankara,Kadin,1989.0,2 Yillik Yuksek Ogrenim,1.0,1.0,1.0,72.0,9999.0
66809023,Kontrol,Antalya,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,,,
67573041,Deney,Istanbul,Erkek,1981.0,Lise (Lise),1.0,0.0,0.0,9999.0,9998.0
65293026,Deney,Denizli,Kadin,1972.0,Meslek Yuksekokulu,1.0,0.0,1.0,54.0,650.0
64336014,Kontrol,Kocaeli,Kadin,1971.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65476009,Kontrol,Eskisehir,Erkek,1982.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65686004,Kontrol,Gaziantep,Kadin,1981.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64357016,Kontrol,Trabzon,Kadin,1975.0,Meslek Yuksekokulu,0.0,,1.0,30.0,500.0
65211007,Kontrol,Denizli,Kadin,1985.0,Lise (Lise),0.0,,1.0,66.0,760.0
68301021,Kontrol,Hatay,Kadin,1987.0,Lise (Lise),0.0,,,,
64346018,Kontrol,Kocaeli,Erkek,1985.0,Universite - Lisans Derecesi,1.0,0.0,1.0,72.0,700.0
64283017,Kontrol,Kocaeli,Kadin,1989.0,Lise (Lise),0.0,,0.0,66.0,500.0
68444008,Kontrol,Istanbul,Erkek,1964.0,Lise (Lise),1.0,0.0,1.0,40.0,1500.0
64343035,Deney,Kocaeli,Erkek,1976.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,1.0,48.0,600.0
67288034,Deney,Ankara,Kadin,1978.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,680.0
64343005,Kontrol,Kocaeli,Kadin,1977.0,Lise (Lise),0.0,,0.0,84.0,450.0
66382046,Deney,Diyarbakir,Erkek,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,48.0,1000.0
64337009,Kontrol,Kocaeli,Kadin,1978.0,Lise (Lise),0.0,,,,
66922075,Deney,Ankara,Erkek,1970.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,50.0,850.0
64260018,Kontrol,Bayburt,Kadin,1962.0,Ilkokul (5 Yil),0.0,,,,
64282007,Kontrol,Kocaeli,Kadin,1979.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,48.0,250.0
66837050,Deney,Antalya,Kadin,1981.0,Ilkokul (5 Yil),0.0,,1.0,100.0,652.0
65240107,Deney,Kayseri,Kadin,1988.0,Lise (Lise),0.0,,0.0,72.0,600.0
64262002,Kontrol,Bayburt,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64262034,Deney,Bayburt,Kadin,1973.0,Ilkokul (5 Yil),0.0,,,,
64067027,Deney,Elazig,Erkek,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
67573029,Deney,Istanbul,Kadin,1989.0,Lise (Lise),1.0,1.0,0.0,60.0,500.0
67573006,Kontrol,Istanbul,Kadin,1984.0,Ilkokul (5 Yil),0.0,,0.0,11.0,500.0
64263041,Deney,Bayburt,Kadin,1965.0,Ilkokul (5 Yil),0.0,,,,
67826016,Kontrol,Istanbul,Erkek,1981.0,Lise (Lise),0.0,,1.0,72.0,900.0
61177028,Deney,Kayseri,Kadin,1975.0,Meslek Yuksekokulu,0.0,,1.0,84.0,450.0
67803022,Kontrol,Istanbul,Kadin,1973.0,Ilkokul (5 Yil),1.0,0.0,0.0,70.0,750.0
68232027,Deney,Eskisehir,Kadin,1983.0,Lise (Lise),1.0,0.0,1.0,60.0,599.0
65988022,Kontrol,Hatay,,,,,,,,
68119007,Kontrol,Denizli,,,,,,,,
64336023,Kontrol,Kocaeli,Kadin,1983.0,Meslek Yuksekokulu,0.0,,0.0,40.0,150.0
64357053,Deney,Trabzon,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,1.0,36.0,600.0
65493008,Kontrol,Eskisehir,Kadin,1992.0,Lise (Lise),0.0,,,,
65984010,Kontrol,Hatay,Kadin,1970.0,Ilkokul (5 Yil),1.0,0.0,,,
65481006,Kontrol,Kirikkale,Erkek,1976.0,Lise (Lise),0.0,,1.0,84.0,400.0
64337032,Deney,Kocaeli,Kadin,1951.0,Ilkokul (5 Yil),1.0,0.0,,,
65358180,Deney,Mus,Kadin,1981.0,Lise (Lise),0.0,,,,
64431002,Kontrol,Kayseri,Erkek,1986.0,2 Yillik Yuksek Ogrenim,0.0,,,,
64352015,Kontrol,Kocaeli,Kadin,1993.0,Lise (Lise),1.0,0.0,0.0,70.0,400.0
68304070,Deney,Hatay,,,,,,,,
64347019,Deney,Trabzon,Erkek,1973.0,Ortaokul/ Ortaokul (8 Yil),1.0,1.0,1.0,48.0,700.0
67786003,Kontrol,Istanbul,Erkek,1975.0,Lise (Lise),0.0,,1.0,60.0,2000.0
65480007,Kontrol,Kirikkale,Erkek,1985.0,Lise (Lise),1.0,1.0,1.0,64.0,650.0
64260001,Kontrol,Bayburt,Kadin,1992.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64263008,Kontrol,Bayburt,Kadin,1964.0,Ilkokul (5 Yil),0.0,,,,
68386004,Kontrol,Istanbul,Erkek,1994.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
67289049,Deney,Ankara,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,26.0,850.0
68233003,Kontrol,Eskisehir,,,,,,,,
68097077,Deney,Ankara,Erkek,1984.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,750.0
65434016,Kontrol,Gaziantep,Erkek,1990.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,60.0,500.0
64209038,Deney,Manisa,Erkek,1992.0,Meslek Yuksekokulu,0.0,,,,
66303013,Kontrol,Usak,Erkek,1992.0,Meslek Yuksekokulu,0.0,,,,
65436028,Deney,Tekirdag,Kadin,1980.0,Lise (Lise),0.0,,1.0,60.0,9999.0
64262031,Deney,Bayburt,,,,,,,,
64283012,Kontrol,Kocaeli,Kadin,1980.0,Lise (Lise),0.0,,1.0,25.0,700.0
67805014,Deney,Istanbul,Kadin,1982.0,Meslek Yuksekokulu,0.0,,1.0,48.0,450.0
68449026,Deney,Istanbul,Erkek,1991.0,Lise (Lise),0.0,,1.0,80.0,1200.0
64347020,Deney,Trabzon,Erkek,1975.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,80.0,660.0
65988020,Kontrol,Hatay,,,,,,,,
64297033,Deney,Manisa,Kadin,1987.0,Meslek Yuksekokulu,0.0,,0.0,72.0,580.0
64297049,Deney,Manisa,,,,,,,,
64282025,Deney,Kocaeli,Kadin,1982.0,Meslek Yuksekokulu,0.0,,1.0,58.0,600.0
68441022,Kontrol,Istanbul,Kadin,1977.0,Ilkokul (5 Yil),0.0,,,,
65358067,Kontrol,Mus,Kadin,1973.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,48.0,9998.0
61177027,Deney,Kayseri,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,56.0,350.0
67577009,Kontrol,Istanbul,Kadin,1980.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,40.0,600.0
67700017,Kontrol,Istanbul,Erkek,1987.0,Lise (Lise),1.0,0.0,0.0,72.0,1600.0
64357083,Deney,Trabzon,,,,,,,,
67407047,Deney,Istanbul,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,80.0,850.0
64262023,Kontrol,Bayburt,Kadin,1985.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
66891015,Kontrol,Antalya,Kadin,1964.0,Ilkokul (5 Yil),0.0,,1.0,112.0,625.0
65459027,Deney,Tekirdag,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,0.0,60.0,680.0
68119019,Deney,Denizli,Erkek,1988.0,Meslek Yuksekokulu,0.0,,,,
67034033,Kontrol,Ankara,Kadin,1991.0,Lise (Lise),0.0,,0.0,60.0,600.0
67289002,Kontrol,Ankara,Kadin,1971.0,Lise (Lise),1.0,0.0,,,
65358134,Deney,Mus,Kadin,1979.0,Ilkokul (5 Yil),0.0,,,,
64283036,Deney,Kocaeli,Kadin,1986.0,Lise (Lise),0.0,,1.0,66.0,450.0
66086015,Kontrol,Eskisehir,,,,,,,,
65179009,Kontrol,Duzce,Erkek,1980.0,Ilkokul (5 Yil),1.0,0.0,1.0,48.0,550.0
67289025,Kontrol,Ankara,,,,,,,,
64353016,Kontrol,Kocaeli,Kadin,1984.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,550.0
68158064,Deney,Ankara,Kadin,1980.0,Universite - Lisans Derecesi,0.0,,,,
66086011,Kontrol,Eskisehir,Erkek,1990.0,Meslek Yuksekokulu,0.0,,0.0,56.0,560.0
64264022,Deney,Isparta,Erkek,1993.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
68119015,Kontrol,Denizli,,,,,,,,
64338007,Kontrol,Kocaeli,Erkek,1982.0,Meslek Yuksekokulu,1.0,0.0,1.0,50.0,1000.0
64330027,Deney,Kocaeli,Kadin,1977.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,48.0,500.0
64354010,Kontrol,Kocaeli,,,,,,,,
65687012,Kontrol,Gaziantep,Erkek,1987.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,9999.0,
67700041,Deney,Istanbul,Kadin,1987.0,Lise (Lise),0.0,,1.0,40.0,800.0
64372017,Deney,Sakarya,,,,,,,,
64357044,Kontrol,Trabzon,Kadin,1966.0,Ilkokul (5 Yil),1.0,0.0,0.0,80.0,100.0
61177035,Deney,Kayseri,Erkek,1986.0,Lise (Lise),0.0,,1.0,70.0,500.0
65984079,Deney,Hatay,,,,,,,,
68357026,Deney,Hatay,Erkek,1990.0,Meslek Yuksekokulu,0.0,,,,
64298012,Kontrol,Manisa,,,,,,,,
67700010,Kontrol,Istanbul,Kadin,1981.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,950.0
64262003,Kontrol,Bayburt,Kadin,1982.0,Universite - Yuksek Lisans Derecesi Veya Daha Fazlasi,0.0,,,,
68386035,Deney,Istanbul,Kadin,1988.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,72.0,500.0
65232005,Kontrol,Duzce,Erkek,1990.0,Lise (Lise),0.0,,,,
67407036,Deney,Istanbul,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,60.0,750.0
64346026,Deney,Kocaeli,Kadin,1988.0,Lise (Lise),0.0,,,,
65358188,Deney,Mus,Kadin,1972.0,Ilkokul (5 Yil),0.0,,,,
64067029,Deney,Elazig,Kadin,1972.0,Meslek Yuksekokulu,0.0,,1.0,60.0,2000.0
64344015,Kontrol,Kocaeli,Kadin,1977.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,60.0,600.0
67826027,Deney,Istanbul,,,,,,,,
68233005,Kontrol,Eskisehir,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,45.0,550.0
66264031,Deney,Kayseri,Erkek,1967.0,Ilkokul (5 Yil),0.0,,1.0,48.0,580.0
64174023,Deney,Istanbul,Kadin,1988.0,2 Yillik Yuksek Ogrenim,1.0,1.0,0.0,40.0,600.0
64352033,Deney,Kocaeli,Erkek,1984.0,Universite - Lisans Derecesi,1.0,0.0,0.0,60.0,600.0
64336006,Kontrol,Kocaeli,Kadin,1972.0,Lise (Lise),0.0,,0.0,40.0,600.0
65988004,Kontrol,Hatay,Erkek,1985.0,Lise (Lise),0.0,,,,
64357012,Kontrol,Trabzon,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65294035,Deney,Denizli,Erkek,1986.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,60.0,650.0
68233041,Deney,Eskisehir,,,,,,,,
68304068,Deney,Hatay,Kadin,1982.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,1450.0
65294020,Kontrol,Denizli,Kadin,1984.0,Universite - Lisans Derecesi,0.0,,1.0,20.0,500.0
66922020,Kontrol,Ankara,Kadin,1986.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65493039,Deney,Eskisehir,,,,,,,,
66809047,Deney,Antalya,Kadin,1977.0,Lise (Lise),0.0,,1.0,72.0,550.0
67786016,Kontrol,Istanbul,Kadin,1970.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,40.0,500.0
65294010,Kontrol,Denizli,Erkek,1978.0,Meslek Yuksekokulu,0.0,,1.0,48.0,900.0
64067009,Kontrol,Elazig,Kadin,1974.0,Lise (Lise),0.0,,,,
68301032,Deney,Hatay,Kadin,1975.0,Lise (Lise),0.0,,0.0,48.0,240.0
64248033,Deney,Izmir,Kadin,1978.0,Universite - Lisans Derecesi,0.0,,1.0,66.0,600.0
64357058,Deney,Trabzon,,,,,,,,
64209044,Deney,Manisa,Kadin,1989.0,Lise (Lise),1.0,0.0,1.0,72.0,1000.0
65749028,Deney,Eskisehir,Erkek,1988.0,Meslek Yuksekokulu,0.0,,1.0,60.0,750.0
59026039,Deney,Isparta,Erkek,1976.0,Ilkokul (5 Yil),1.0,1.0,0.0,60.0,400.0
68232030,Deney,Eskisehir,Erkek,1986.0,Lise (Lise),0.0,,1.0,48.0,600.0
67579014,Kontrol,Istanbul,Erkek,1991.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,584.0
64068043,Deney,Elazig,Kadin,1967.0,Ilkokul (5 Yil),0.0,,,,
68233018,Kontrol,Eskisehir,Kadin,1982.0,Lise (Lise),1.0,0.0,0.0,60.0,400.0
64358001,Kontrol,Trabzon,,,,,,,,
64296046,Deney,Manisa,Kadin,1979.0,Lise (Lise),0.0,,1.0,30.0,1270.0
64209023,Kontrol,Manisa,Kadin,1991.0,Lise (Lise),0.0,,0.0,48.0,400.0
68402012,Kontrol,Istanbul,Kadin,1988.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,78.0,500.0
65240072,Deney,Kayseri,Kadin,1978.0,Ilkokul (5 Yil),0.0,,,,
64209032,Deney,Manisa,Kadin,1990.0,2 Yillik Yuksek Ogrenim,0.0,,,,
65984061,Deney,Hatay,Kadin,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64260046,Deney,Bayburt,Kadin,1974.0,Ilkokul (5 Yil),0.0,,,,
68357030,Deney,Hatay,Kadin,1990.0,Lise (Lise),0.0,,0.0,40.0,600.0
66542002,Kontrol,Usak,Erkek,1990.0,Lise (Lise),0.0,,1.0,48.0,700.0
68405048,Deney,Istanbul,Kadin,1989.0,Meslek Yuksekokulu,0.0,,0.0,45.0,600.0
65211023,Deney,Denizli,Erkek,1986.0,Universite - Lisans Derecesi,0.0,,,,
63066033,Deney,Istanbul,Kadin,1975.0,Universite - Lisans Derecesi,0.0,,1.0,40.0,2500.0
65986016,Kontrol,Hatay,Kadin,1988.0,Lise (Lise),0.0,,,,
61177015,Kontrol,Kayseri,Erkek,1990.0,Ilkokul (5 Yil),0.0,,1.0,55.0,635.0
68304080,Deney,Hatay,Kadin,1989.0,Lise (Lise),0.0,,,,
64248025,Deney,Izmir,Kadin,1992.0,Meslek Yuksekokulu,0.0,,0.0,60.0,600.0
67573001,Kontrol,Istanbul,Erkek,1981.0,Meslek Yuksekokulu,0.0,,1.0,65.0,950.0
64247010,Kontrol,Izmir,Kadin,1989.0,2 Yillik Yuksek Ogrenim,0.0,,0.0,70.0,800.0
66382005,Kontrol,Diyarbakir,Erkek,1991.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,9999.0,72.0
64343038,Deney,Kocaeli,Kadin,1987.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,48.0,650.0
64247003,Kontrol,Izmir,Kadin,1989.0,Lise (Lise),0.0,,1.0,48.0,650.0
68444039,Deney,Istanbul,Kadin,1994.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
65476029,Deney,Eskisehir,Kadin,1991.0,Lise (Lise),0.0,,,,
64346024,Deney,Kocaeli,Kadin,1992.0,Lise (Lise),0.0,,,,
64260028,Deney,Bayburt,Kadin,1964.0,Ilkokul (5 Yil),0.0,,,,
63066016,Kontrol,Istanbul,Erkek,1989.0,Lise (Lise),1.0,1.0,1.0,40.0,900.0
64356014,Kontrol,Kocaeli,,,,,,,,
59026012,Kontrol,Isparta,Erkek,1994.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64264030,Deney,Isparta,Erkek,1992.0,Meslek Yuksekokulu,1.0,1.0,0.0,54.0,400.0
65984108,Deney,Hatay,Kadin,1969.0,Ilkokul (5 Yil),0.0,,,,
64372007,Kontrol,Sakarya,Erkek,1986.0,Ilkokul (5 Yil),1.0,1.0,1.0,10.0,1000.0
60984016,Deney,Istanbul,Erkek,1967.0,Ilkokul (5 Yil),0.0,,1.0,72.0,1100.0
65496010,Kontrol,Kirikkale,Erkek,1991.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,,,
67826049,Deney,Istanbul,Kadin,1988.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,60.0,500.0
65496006,Kontrol,Kirikkale,Erkek,1976.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,60.0,900.0
67700018,Kontrol,Istanbul,Erkek,1989.0,Lise (Lise),0.0,,0.0,25.0,700.0
64282035,Deney,Kocaeli,Kadin,1982.0,Lise (Lise),0.0,,0.0,72.0,560.0
66451026,Deney,Diyarbakir,Kadin,1990.0,Ortaokul/ Ortaokul (8 Yil),0.0,,,,
64283006,Kontrol,Kocaeli,Kadin,1990.0,Lise (Lise),0.0,,,,
65358107,Deney,Mus,Kadin,1975.0,Ilkokul (5 Yil),0.0,,,,
66837030,Deney,Antalya,Kadin,1989.0,Lise (Lise),0.0,,1.0,30.0,300.0
64297009,Kontrol,Manisa,Kadin,1977.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,56.0,500.0
65358049,Kontrol,Mus,Kadin,1987.0,Ilkokul (5 Yil),0.0,,,,
66891008,Kontrol,Antalya,Erkek,1989.0,Lise (Lise),1.0,1.0,0.0,12.0,100.0
65984046,Kontrol,Hatay,Kadin,1978.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,60.0,350.0
65476025,Kontrol,Eskisehir,Kadin,1988.0,Lise (Lise),0.0,,0.0,72.0,400.0
66451027,Deney,Diyarbakir,Kadin,1990.0,Lise (Lise),0.0,,,,
63066020,Kontrol,Istanbul,Kadin,1979.0,Universite - Lisans Derecesi,0.0,,1.0,45.0,785.0
66451036,Deney,Diyarbakir,Kadin,1991.0,Lise (Lise),0.0,,,,
64329040,Deney,Kocaeli,Kadin,1989.0,Meslek Yuksekokulu,1.0,0.0,,,
64248013,Kontrol,Izmir,Kadin,1987.0,Lise (Lise),0.0,,1.0,30.0,300.0
64357027,Kontrol,Trabzon,Kadin,1991.0,Lise (Lise),0.0,,,,
65293033,Deney,Denizli,Kadin,1972.0,Lise (Lise),0.0,,,,
65987004,Kontrol,Hatay,Kadin,1988.0,Meslek Yuksekokulu,0.0,,,,
68301038,Deney,Hatay,Kadin,1982.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67845003,Kontrol,Istanbul,Erkek,1989.0,Ortaokul/ Ortaokul (8 Yil),1.0,0.0,1.0,48.0,900.0
64282028,Deney,Kocaeli,Kadin,1978.0,Lise (Lise),0.0,,,,
65984029,Kontrol,Hatay,Erkek,1980.0,Ilkokul (5 Yil),1.0,0.0,,,
65984120,Deney,Hatay,Kadin,1978.0,Ilkokul (5 Yil),0.0,,,,
64356034,Deney,Kocaeli,Erkek,1987.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,56.0,700.0
66382001,Kontrol,Diyarbakir,Erkek,1989.0,Lise (Lise),0.0,,,,
64354016,Kontrol,Kocaeli,Kadin,1981.0,Universite - Lisans Derecesi,0.0,,,,
65294021,Deney,Denizli,Kadin,1979.0,2 Yillik Yuksek Ogrenim,1.0,0.0,0.0,84.0,600.0
66382002,Kontrol,Diyarbakir,Erkek,1987.0,Lise (Lise),0.0,,1.0,140.0,2500.0
65984020,Kontrol,Hatay,Kadin,1983.0,Ortaokul/ Ortaokul (8 Yil),0.0,,1.0,40.0,520.0
65882028,Deney,Usak,Kadin,1977.0,Ortaokul/ Ortaokul (8 Yil),0.0,,0.0,60.0,450.0
64282030,Deney,Kocaeli,Erkek,1977.0,Universite - Lisans Derecesi,0.0,,1.0,60.0,800.0
64357093,Deney,Trabzon,Erkek,1986.0,Lise (Lise),0.0,,,,
64356027,Deney,Kocaeli,Erkek,1985.0,2 Yillik Yuksek Ogrenim,0.0,,1.0,45.0,400.0
64357059,Deney,Trabzon,Erkek,1986.0,Lise (Lise),0.0,,0.0,105.0,800.0
66542008,Kontrol,Usak,Kadin,1988.0,Lise (Lise),0.0,,1.0,56.0,600.0
68449022,Kontrol,Istanbul,,,,,,,,
68302048,Deney,Hatay,Erkek,1980.0,Meslek Yuksekokulu,0.0,,,,
66086020,Kontrol,Eskisehir,,,,,,,,
63066041,Deney,Istanbul,Erkek,1989.0,2 Yillik Yuksek Ogrenim,0.0,,,,
67700027,Deney,Istanbul,Erkek,1991.0,Lise (Lise),0.0,,1.0,40.0,600.0
65294004,Kontrol,Denizli,Kadin,1986.0,Meslek Yuksekokulu,0.0,,1.0,70.0,550.0
65240080,Deney,Kayseri,Kadin,1990.0,Lise (Lise),0.0,,0.0,75.0,350.0
64068045,Deney,Elazig,Kadin,1990.0,Lise (Lise),0.0,,,,
64263042,Deney,Bayburt,Kadin,1965.0,Ilkokul (5 Yil),0.0,,,,
68158038,Kontrol,Ankara,Kadin,1978.0,Universite - Lisans Derecesi,0.0,,1.0,25.0,650.0
67407028,Deney,Istanbul,Kadin,1972.0,Ilkokul (5 Yil),0.0,,,,
67407041,Deney,Istanbul,,,,,,,,
